annotation_idx,onset_time,duration,description,subject_id,subj_orgID,session_id,block_id,filename
1608,509.065674,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
1619,510.337006,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
1626,511.121002,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
1633,511.92099,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
1876,576.464905,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
1893,578.192993,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
1907,579.593994,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
1914,580.728027,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2101,627.263184,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2114,628.814026,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2130,630.231995,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2139,631.36499,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2446,711.678772,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2466,714.005981,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2478,715.221985,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2492,717.338989,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2634,763.882812,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2652,766.059998,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2661,767.008972,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2669,767.809998,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2975,845.863342,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
2992,847.851013,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3012,849.401001,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3015,849.633972,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3180,893.895813,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3195,895.471008,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3212,897.455017,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3219,898.338013,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3561,985.379761,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3574,986.828003,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3584,987.879028,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3596,989.278992,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3854,1058.32666,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3875,1060.936035,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3885,1062.102051,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
3894,1062.936035,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4100,1125.208374,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4113,1127.19104,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4119,1127.958008,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4127,1128.625,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4272,1175.136353,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4286,1176.662964,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4291,1177.296997,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4299,1178.428955,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4481,1236.179199,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4493,1237.550049,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4504,1238.651001,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4516,1240.417969,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4771,1316.174194,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4782,1317.675049,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4793,1319.307983,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4799,1319.990967,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4917,1352.203735,0.0,PROBES_ONSET,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4931,1353.927002,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4940,1354.878052,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
4947,1355.844971,0.0,PROBES,sub_16_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,4,sub_16_ses_2_8_cleaned_data_raw.fif
116,45.076794,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
151,50.877998,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
166,53.061001,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
175,54.744999,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
436,128.358261,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
449,130.701996,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
464,133.951996,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
491,139.520004,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
674,185.334122,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
701,190.423004,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
720,194.591003,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
739,198.190994,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
1036,268.777649,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
1051,270.89801,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
1070,274.381012,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
1087,277.097992,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
1497,355.94986,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
1504,357.889008,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
1509,358.872986,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
1550,365.290009,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
1792,414.09726,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
1799,415.460999,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
1806,417.044006,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
1813,418.209991,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
2192,495.54068,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
2241,503.651001,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
2264,508.651001,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
2278,510.651001,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
2487,556.479004,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
2497,558.590027,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
2510,560.521973,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
2552,567.440002,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
2913,643.277588,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
2924,644.997009,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
2931,646.247986,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
2942,648.564026,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
3152,698.833313,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
3161,700.583984,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
3198,707.736023,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
3261,716.419006,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
3556,782.46759,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
3565,784.075989,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
3602,790.34198,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
3651,799.426025,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
3927,862.465271,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
3934,863.815979,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
3945,865.89801,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
3968,869.017029,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
4213,926.063599,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
4220,927.721985,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
4233,930.10498,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
4250,932.572021,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
4557,994.096191,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
4570,996.593994,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
4587,999.361023,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
4623,1005.762024,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
4823,1052.271362,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
4840,1055.365967,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
4847,1056.532959,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
4872,1060.949951,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
5131,1120.218628,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
5148,1123.187988,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
5159,1125.322998,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
5170,1127.639038,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
5518,1198.914917,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
5559,1206.562012,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
5572,1208.762939,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
5593,1212.713989,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
5874,1275.725464,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
5884,1277.619019,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
5915,1282.552979,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
5970,1291.234985,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
6230,1350.484253,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
6239,1352.275024,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
6248,1353.776001,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
6264,1356.625977,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
6618,1430.953735,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
6635,1434.198975,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
6652,1437.56604,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
6702,1443.984009,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
6831,1471.705078,0.0,PROBES_ONSET,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
6840,1473.353027,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
6857,1476.119019,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
6891,1482.303955,0.0,PROBES,sub_11_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,4,sub_11_ses_2_8_cleaned_data_raw.fif
65,60.14801,0.0,PROBES_ONSET,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
72,61.144001,0.0,PROBES,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
77,62.027,0.0,PROBES,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
82,62.875999,0.0,PROBES,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
120,110.968315,0.0,PROBES_ONSET,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
131,112.882004,0.0,PROBES,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
196,120.166,0.0,PROBES,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
215,123.066002,0.0,PROBES,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
245,178.664276,0.0,PROBES_ONSET,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
258,180.255005,0.0,PROBES,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
259,180.871002,0.0,PROBES,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
282,183.871002,0.0,PROBES,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
310,233.530716,0.0,PROBES_ONSET,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
317,234.710007,0.0,PROBES,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
320,235.509003,0.0,PROBES,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
321,236.042999,0.0,PROBES,sub_10_ses_2_8_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,4,sub_10_ses_2_8_cleaned_data_raw.fif
